"","GSM1371025","GSM1371026","GSM1371027","GSM1371028","GSM1371029","GSM1371030","GSM1371031","GSM1371032","GSM1371033","GSM1371034"
"VEZF1",10.9173926827526,10.8479079070163,10.9539270083863,10.8924515083701,9.34450909871534,9.32912035697234,10.9889781941965,11.0165726834465,11.1592215466714,11.0856966551345
"ZNF180",5.89667556233725,6.21420063031496,5.8662420397039,5.86849550909771,5.32500647989228,5.08156063331671,6.31750193548716,6.32354901828569,6.43880268640459,6.32841188186563
"ZNF184",8.8813997796628,8.71640202584802,8.94717441329871,8.90728607401846,7.95939790029365,7.98401792458332,9.00380606023999,8.98483942594865,9.20206464748855,9.18894061415841
"CACNA1B",5.84822707434432,5.86436223269582,5.87706249686575,6.0304908485503,6.47562217780763,6.58858072695902,8.06816750853286,8.03927892281951,7.97321494278414,8.08070324387432
"ZNF189",9.41552593067283,9.46265431670741,9.49502283859425,9.53638168562939,8.83129568844821,8.76285603174464,9.736954320181,9.85976557993728,9.89938528831421,9.788440514765
"ZSCAN9",9.02053499424795,9.05727374039809,9.08045527414586,9.09549916374129,7.74051044017663,7.78267575305232,9.52987846250531,9.61290417716465,9.61049105251129,9.68854488054225
"ZNF214",5.55119202985631,5.42801151825978,5.84045305082786,5.66405319583882,4.83428095463802,4.74845502560374,5.83645542337322,5.79919146082377,5.71632445661171,5.66119908956842
"ZNF226",7.90981126220609,7.92111580035591,8.09059458903861,7.98708933025934,6.16045534434556,6.68270856330705,7.6058831237268,7.81149291809877,7.99950524685737,7.74995497159741
"ZNF112",8.4220513825681,8.30290832782456,8.35120700087474,8.34380201342897,7.63465080652962,7.7706948729414,8.83029237418935,8.87040457739696,8.89832465203694,8.87345741125774
"ZNF230",3.98969548334206,3.40273587949118,3.50737979293417,4.27715696586186,3.47413557487107,3.31495069633131,4.76974039739998,4.85575389027767,4.65921105590133,4.71349357740689
"SLC30A4",6.96941999401484,6.91506179499205,6.86148846131462,7.08830794267733,4.74289686202733,4.96826031843062,7.29605890857719,7.29949677632572,7.53662244262713,7.68321335425557
"LUZP1",9.08364216453415,9.18860978267769,8.9205772197939,9.00871196905183,9.65968627064588,9.71001090143028,8.15218184376002,8.19472942363518,8.32247177709488,8.36361531596669
"PRDM2",7.05614659365842,7.20439918611831,7.19951808383849,7.05569057243377,6.33172543083248,6.07860924381822,7.70792893164841,7.73761329440643,7.77135535781881,7.88682367757638
"DNALI1",9.3875942025658,9.41745352235705,9.57417584207266,9.58113752831871,7.78498485889832,7.72262402919166,9.72554191525739,9.80513601592992,9.71763298351987,9.69533502833016
"TVP23A",7.49489309106128,7.41941021947177,7.54166990085113,7.42517488343048,6.22838964940176,5.60442043764313,7.8475141922098,7.92042780512707,8.02190987270089,7.92350392246324
"BTG2",8.75341460833392,8.54876840575428,8.76215780213568,8.77365868271121,5.98843833670732,5.95630526345627,8.18118953969369,8.10475435902002,8.34432351869336,8.45442140594733
"CACNB3",8.44893956381621,8.48091038021072,8.53550535625518,8.52924008713486,7.69803573890033,7.44942652638257,9.08835365456267,9.00764600960804,9.22663314433237,9.21061868413245
"RNF103",9.75369226708942,9.7834024983469,9.81131641254155,9.80400986927241,8.37589746076993,8.32601832946475,9.81535194720538,9.97865568070042,9.97773403524886,9.95350190041562
"TUBA1A",14.5460727294907,14.5479897887895,14.4734855448269,14.4991404374313,13.4367772250624,13.4572475773907,14.8808509617735,14.7076141565597,14.8186919380774,14.7785316258469
"MALL",6.75745354550836,6.87252279104733,6.85095120182283,6.79664715578739,8.02439153745018,8.0216119153565,6.26182021002918,5.99287933594882,6.15697829937543,5.91033348129326
"CXCR4",10.1778913335399,10.2413747407646,10.2205956097124,10.2328012634009,5.22500290515935,4.71910423852311,10.3882107327987,10.4150511834332,10.5606003308253,10.4084449675867
"FZD5",12.5733564373199,12.5965495481576,12.5686679291699,12.6162363081769,11.2668481020683,11.2281570092531,10.400232384735,10.4934507630163,10.9858392392197,10.9371584369765
"SCG2",5.83122718636601,5.76234163413311,5.79648655163874,5.65275401018414,5.41020786044579,5.26759135550169,9.30601090577386,9.27236763345913,9.41477498523592,9.22177968372907
"IFRD2",8.68140710674538,8.81950658135327,8.68342131669277,8.73384371192459,9.48924868379006,9.43932978055362,8.21356208223389,8.33796228346269,8.11348246302092,8.09530221107904
"DUSP26",7.79395016683447,7.8011280939347,7.88154778989955,7.90910421030227,7.46696170871108,7.40821761893288,8.34713730988722,8.59595486990312,8.92244026165245,8.55289567945152
"PRR14",8.73446340961035,8.82657328053053,8.8774827546984,8.87192065249224,7.24117699678728,7.2132556992527,9.22443370867844,9.26791540743928,9.28540600911752,9.34135701885477
"CYREN",6.28444657557668,5.99175200902147,6.36156622679153,6.53608404638068,5.20164121244024,5.17247652583112,6.2220447716987,6.24896901696409,6.5861595816885,6.18942310554586
"GDAP1L1",6.93724448854644,7.31750039096066,7.20560661319543,7.22477048244815,7.87943096299393,7.7224636589957,9.56534824162578,9.58323265210734,10.0664769079207,10.0468234639611
"METRN",10.7237845248777,10.7117523164573,10.9454898164283,10.9439514191552,8.3222219965623,8.2892724606173,10.7953729494921,10.9198021750259,10.9030332966297,10.9423529917007
"CAMKV",8.03498785814737,8.11087173872436,8.03910752060826,7.74643124006629,9.4116182063856,9.16455241004825,8.9886973224489,9.09458658790732,8.98773461415607,9.07725349159603
"TMEM106C",10.5591092403839,10.5749372607331,10.673912097471,10.6916196540292,9.00568559427065,8.98993932146218,10.4944070372008,10.5652156947529,10.7127793710171,10.7586273473082
"ST8SIA4",8.63365000446574,8.55034070912643,8.51061678972183,8.55297523670468,3.23320165826184,3.02475331651746,10.2693367424355,10.1488352201862,10.234717420853,9.918301740522
"TSEN34",10.163603562135,10.1774620869945,10.1396687064134,10.1607373405115,9.19324771956488,9.1041638220694,10.1757966259755,10.2016063591727,10.1621430229651,10.2046834376133
"TRPM8",5.11790500050982,5.26330714011476,5.64999999272706,5.69952951205816,3.93283016861386,4.0299390111263,4.61677171502593,4.45529485064376,4.51753066462361,4.55804590550804
"PRRG3",7.0243605666482,6.97842410082539,7.07358024971933,7.10989769347181,6.08143324262155,5.7666900659798,7.42283566814978,7.51159208570627,7.60425041490019,7.56807448147129
"ELOVL6",9.14646262500347,9.2129323891398,9.13649409721145,9.2412908781391,7.83212853453462,7.81105989012612,9.04395061957799,9.16192523093038,9.07294408629117,9.0893929405398
"TMEM109",9.29820886327468,9.31945768513395,9.33727851814271,9.22826665974721,8.13957408498563,8.27649522040071,8.41388338668284,8.47617053746348,8.25304232571925,8.15308563998302
"MLPH",7.58784637522569,7.09547658535617,7.1922133643923,7.02479062466912,9.35618715332592,9.38418026182808,7.23468788864087,7.20115325144308,6.88425856491163,6.77738215268297
"SLC25A23",8.12967948569687,8.15443189716512,8.0266064669911,8.2416484764436,6.99645922134866,7.22477048244815,8.26056306476552,8.36574010827986,8.21238734642818,8.22148737483521
"C11orf49",10.3342073604899,10.4433915447009,10.5115221441361,10.4967883086434,9.24246736061455,9.12155807172715,10.6024059829579,10.7487789029872,10.7533079309554,10.7510791003847
"LINC00626",6.52601896121789,6.61894855147548,6.73526107396893,6.65539152730669,5.08549359494343,4.65044640252666,6.72355432093137,6.62861416149973,6.54179395947945,6.53259233431698
"ALDH5A1",9.15881084210574,9.19708243151695,9.22242642531457,9.34517343065247,7.27986354512235,7.35863855150704,9.74536653341696,9.70020967717886,9.88472396406988,9.73708592236919
"ZNF343",7.86442299897681,7.85349476605105,7.9561026414272,8.06243906688215,6.44763538888488,6.49161294676505,7.90742788529548,8.20412452373201,8.15002242038791,8.12292916774147
"IRX1",6.35132626361645,6.29466010787746,5.9072738258734,6.43652964629959,8.79501438377314,9.01491984637151,6.92661120885717,7.140964008847,7.04830986859862,6.95558196597537
"CALB1",5.66333999841863,5.73551543007569,5.70721257591317,5.91157644229665,9.32368665539505,9.24904851649617,7.02429741351046,7.1901123128069,7.065004536574,6.99239868478944
"BCL2L14",6.02361360064684,5.76234163413311,6.13421769535422,5.91516685042377,7.02766094516751,7.04452428529421,7.26825889299952,7.42454907971112,7.83898592530777,7.74506772719929
"CALB2",5.81432538647447,6.01749865453745,5.88336888887887,6.0354048761369,6.67721806752705,6.63334529449704,6.375352997037,6.54158862864474,7.63353315566992,7.39720045544258
"RIPOR1",10.2416230115343,10.2771711803248,10.2227323992778,10.1795339305476,8.48029360173343,8.3893276086591,10.3890427987747,10.4826818724439,10.5304273876947,10.5608046436664
"NKAIN1",9.70910741257067,9.66351104225665,9.69936002422612,9.77938636489665,9.05530220339691,8.87772700299479,10.0813520336054,10.1125516169587,9.9988300489736,10.0814780252359
"SPAG16",5.44301394710666,5.35698320359128,5.30332707563384,5.63313607425356,4.73294635361117,4.70910551167688,7.13512232565542,6.23537119647935,6.16908943513296,6.49131688884041
"TMEM231",9.47804262474371,9.44404504432843,9.58240460340157,9.5774212146536,7.66440291800468,7.90322560478885,9.47657919577184,9.38844412486354,9.28937147984024,9.25737026133926
"CARS2",4.95799705407768,5.16956805721336,5.27777594353836,5.22038170984785,4.45242410922502,4.46520687338977,5.77974274723685,6.01818195217959,5.95712289792059,6.13163071609736
"CEP97",9.16543468219104,8.84015876088458,9.12270050638845,8.94772990477102,7.34882121414185,7.68373380713937,9.02382845819104,8.84348132493348,8.93892502710145,8.83164128486452
"TCTN1",9.13171652515539,9.10705552017021,9.22690607529197,9.20646108192378,7.75299584030956,7.60598906610248,9.10197069595749,9.17770379888569,9.11810969913636,9.10247129844815
"ACSS3",7.26593918394282,7.33360016495488,7.32396069399372,7.18819288234331,8.47486754165634,8.51402059211478,6.55104291967754,6.93918051751239,6.63187341570985,6.46475490307919
"NAA16",6.12619954596128,6.29885324535621,5.34632901901065,5.48041525316446,6.58470976240516,6.49591371885695,5.54164992791774,5.47399231427749,5.46821647203488,5.43778744459034
"GALNT14",6.31975681750249,6.48733966685284,6.94425999189137,6.79336059224561,7.69334539480299,7.83718442547742,7.09662497828994,7.14713978377419,7.3839884592442,7.58087858946298
"NDNF",9.30925354290368,9.34954778620192,9.59051721026893,9.61949917174031,6.05976644805966,6.49831929056756,8.81288583592001,8.98513291502281,8.9859254032931,9.01057736086525
"OGFRL1",9.06425310259526,8.9440819232829,8.70700961095747,8.72189223867875,6.53683772287484,6.65999299714729,8.64390678155295,8.50866035687502,8.515899670928,8.46788721205455
"C1orf54",10.6502257535713,10.7429065486102,10.9183090785672,10.9428538628995,9.46890909074235,9.40963004341129,9.45507994620218,9.58954413039844,9.67184258542326,9.65261895248575
"FAT4",8.12298164657689,8.02282869147587,8.27461940241866,8.20434896363275,5.49763531921978,5.95861904332905,8.91108166447611,8.85930191601345,9.29613165343616,9.12725444608939
"SCRN3",5.0364885686535,4.84766583623473,4.92340573406571,4.94515466251728,4.08825689979417,3.79601331113616,4.98788487693967,5.33571693371557,5.33836334372725,5.26779049252762
"CCDC121",5.39404026337039,5.22850104674145,5.64662554798187,5.49825552238639,4.55886717457055,4.54087606087779,5.79503631451436,5.52507671247288,5.76901245694772,5.73183764577328
"EFCAB1",6.90141293207513,6.85378124838118,7.0665010736254,7.13088915953793,6.22474005560936,5.91244298377213,6.99969471429201,7.27499569878773,7.00750636202573,6.98889870010509
"PANK3",11.3448733110714,11.3589811514883,11.3456105181018,11.2707291182445,10.2364849452889,10.3661907146586,11.5854463116584,11.40955895064,11.4349303329198,11.4481420381178
"BEND5",8.97842851390443,9.21348210318844,9.27377610680276,9.36891922333703,8.32242621877091,8.30113801332581,9.45255612348278,9.50054019594749,9.6722901791506,9.69301162708608
"DHX40",10.5912114070818,10.4812744063809,10.6314422814798,10.6105382436051,9.74517859183266,9.59475322293848,10.843017743931,10.9102929450252,11.1045004105818,10.9845779857558
"KLF3-AS1",6.961387231979,6.81944686417279,7.00180859017915,7.02103202909389,5.27955012294185,5.40575291992388,6.81223750746653,6.70038675482254,6.5569666136644,6.55263496526549
